fire_id,fire_name,fire_size,STAT_CAUSE_DESCR,latitude,longitude,state_code,disc_clean_date,cont_clean_date,Vegitation
327,,1,Debris Burning,31.39087999,-93.90881998,TX,5/18/2007,,12
328,,2,Arson,30.524226,-87.522374,AL,4/2/2004,4/2/2004,12
329,,5,Debris Burning,37.39291,-82.70699,KY,9/25/2008,9/25/2008,0
330,FY2000-COOK-072,1.53,Debris Burning,31.1042,-83.4365,GA,2/10/2000,2/10/2000,12
331,,3,Debris Burning,35.0383,-80.555,NC,8/4/1993,,15
332,,270,Arson,48.55069065,-96.49491161,MN,4/13/2008,,15
333,LEFT FORK MILL CREEK,10,Arson,38.10122629,-82.52840463,WV,11/22/1999,11/22/1999,0
334,,40,Debris Burning,36.31825,-83.74987,TN,1/6/2008,,0
335,JEAN FIRE,2,Debris Burning,33.31781504,-98.5987667,TX,7/31/2009,,16
336,,50,Arson,37.7697,-83.6672,KY,2/25/1997,,0
337,,4.5,Debris Burning,32.70020924,-83.66788463,GA,3/27/2007,,12
338,HONDO,2,Lightning,35.6845,-106.5517,NM,7/10/2001,7/11/2001,15
339,JA RANCH - HALLS CREEK FIRE,250,Lightning,34.825535,-101.027527,TX,8/8/2011,,16
340,WINCHESTER - REKINDLE 2,10,Arson,31.957697,-97.94363,TX,7/7/2013,,12
341,"1947 RAGLAND GULLY RD, AL",15,Debris Burning,32.9559005,-87.2862652,AL,10/8/2011,10/8/2011,12
342,,25,Arson,33.0331,-86.7289,AL,9/20/2000,,16
343,,1,Debris Burning,34.93982412,-88.70155732,MS,3/10/1993,3/10/1993,16
344,LEFT HAND,2,Lightning,33.77555556,-108.8855556,NM,11/7/2013,11/7/2013,16
345,,1,Railroad,27.48,-81.3,FL,4/16/1992,,12
346,XMASBEAR1,69,Miscellaneous,26.24378,-81.17459,FL,12/22/1999,12/22/1999,12
347,,1.53,Arson,31.7893,-81.6331,GA,3/9/1992,3/9/1992,12
348,,1,Arson,30.23542,-94.31042002,TX,6/7/2000,,12
349,MANDER,94,Children,43.2319,-102.5316,SD,3/13/1994,3/13/1994,9
350,,2,Missing/Undefined,33.60833333,-79.85833333,SC,1/24/1994,1/24/1994,16
351,,0.52,Miscellaneous,32.73962,-93.95191,LA,3/26/2014,,12
352,INC. 705,5.6,Lightning,46.07944444,-117.4258333,WA,8/25/2011,8/26/2011,9
353,SPORTS PARK,2,Miscellaneous,30.18590914,-98.07688903,TX,7/4/2009,,12
354,,30,Equipment Use,28.3,-81.67,FL,12/10/1995,,12
355,,1,Miscellaneous,33.145448,-86.70158,AL,2/28/2010,,16
356,,1.5,Debris Burning,29.46059,-98.03959,TX,1/13/2008,,12
357,UPS FIRE,1,Debris Burning,35.6995,-80.25333333,NC,4/6/2010,4/6/2010,15
358,NORTHSIDE MM-46,40,Lightning,26.1748,-80.8037,FL,7/16/2014,7/17/2014,12
359,,45,Debris Burning,31.49792,-94.11875,TX,10/14/1992,,12
360,,1,Campfire,46.49912396,-87.45859711,MI,4/29/1995,4/30/1995,9
361,FY2016-HOUSTON-003,4.89,Debris Burning,32.37227778,-83.84344444,GA,8/4/2015,8/4/2015,12
362,,33,Missing/Undefined,37.37890002,-83.44139997,KY,3/30/2006,,0
363,,1,Miscellaneous,40.90420022,-72.6212281,NY,4/27/2009,4/27/2009,15
364,,1,Debris Burning,34.6242,-92.3533,AR,7/17/1999,,16
365,,10,Debris Burning,29.8,-83.34,FL,8/17/1993,,12
366,,14,Arson,47.86282456,-94.78310872,MN,4/3/2005,,15
367,GRAPE,1,Debris Burning,36,-81.35,NC,2/4/2001,,15
368,1603 17 MILE FIRE,4.2,Debris Burning,42.9808,-108.4483,WY,4/9/2012,4/9/2012,4
369,,25,Debris Burning,31.1505289,-91.04434619,MS,3/27/1999,3/27/1999,12
370,,3,Lightning,29.43,-82.66,FL,6/9/1993,,12
371,SOUTHSIDE,2,Arson,47.9833,-98.9369,ND,8/26/2015,8/26/2015,15
372,,63,Arson,34.6536,-88.4886,MS,3/13/2007,,16
373,WEBBER,1,Missing/Undefined,42.59845,-96.59732,SD,2/29/2000,,4
374,,1.5,Smoking,32.37180688,-109.6627996,AZ,5/3/1993,5/3/1993,12
375,3804 SMITH RD,1,Debris Burning,33.375966,-94.0749083,TX,9/28/2014,,16
376,10442,3,Equipment Use,34.29633334,-95.40200001,OK,10/25/2003,10/25/2003,16
377,SENECA FIRE,2.2,Debris Burning,38.86861111,-79.36194444,WV,4/16/2009,4/18/2009,0
378,THOMPSON,1,Lightning,35.90638889,-106.6447222,NM,8/25/2002,8/25/2002,15
379,,5,Debris Burning,32.52252,-81.1693,SC,9/27/2008,,12
380,,1,Miscellaneous,31.68958001,-95.62292001,TX,8/22/2000,,12
381,6962 FM1692 NORTH,6,Miscellaneous,31.4205505,-100.3253369,TX,12/14/2010,,12
382,SHEEP PASTURE ROAD FIRE,2,Debris Burning,35.12,-77.83833333,NC,4/8/2010,4/8/2010,15
383,,50,Smoking,30.08542,-97.29375,TX,3/14/1996,,12
384,TOWN HILL,1,Debris Burning,37.10551834,-82.8234024,KY,12/20/2013,12/20/2013,0
385,9N CORN,470,Equipment Use,42.2017,-96.5558,NE,3/30/2010,3/30/2010,9
386,HAY BALE FIRE,0.75,Arson,33.384153,-96.092262,TX,11/18/2010,,16
387,MEADOW,2,Miscellaneous,38.44611111,-120.7330556,CA,7/20/1993,,0
388,,15,Miscellaneous,43.24996,-86.21559,MI,4/4/2010,,9
389,FY2014-WALKER-051,8.71,Smoking,34.67888889,-85.30972222,GA,4/1/2014,4/1/2014,16
390,,9.95,Debris Burning,31.36263391,-82.89835757,GA,10/24/2005,,12
391,SESSOM,30,Powerline,30.93109,-100.535545,TX,5/27/2011,,12
392,,10,Arson,30.6553,-87.64,AL,2/19/2002,,12
393,,1,Debris Burning,31.998438,-87.323307,AL,3/21/2008,3/21/2008,12
394,ROADSIDE,1,Miscellaneous,37.32388888,-120.55,CA,5/9/2001,,0
395,,60,Debris Burning,31.1773011,-88.51974019,MS,1/24/1994,1/24/1994,12
396,SHAWN,4.9,Debris Burning,48.8655,-99.8528,ND,4/23/2010,4/23/2010,15
397,,2,Miscellaneous,31.28722247,-89.46659843,MS,11/11/1999,11/11/1999,12
398,GRASS/WOODS HANNER RD,1,Debris Burning,31.437347,-94.804238,TX,8/28/2012,,12
399,,8.57,Equipment Use,44.8302913,-88.05570118,WI,5/31/1996,5/31/1996,15
400,,10,Equipment Use,41.40636,-102.966,NE,7/2/2007,,15
401,SQUAWCREEK,32.4,Lightning,41.2352,-116.7362,NV,7/11/2001,7/12/2001,15
402,,4,Campfire,33.73007,-88.23666,AL,3/5/1994,,16
403,,1,Debris Burning,33.5122,-89.8317,MS,9/1/2000,,16
404,,25,Arson,37.4492,-84.5664,KY,5/1/2001,,0
405,,2,Campfire,32.67292,-95.01875,TX,9/20/1999,,12
406,,1,Miscellaneous,35.595,-81.5583,NC,3/8/1993,,15
407,10316,15,Lightning,34.41000001,-95.91016668,OK,6/25/2009,6/25/2009,16
408,,10,Arson,33.086456,-80.313683,SC,4/10/2010,,16
409,,9,Debris Burning,32.60208,-94.08125,TX,1/15/1996,,12
410,,13.83,Miscellaneous,32.955,-81.9297,GA,5/12/1995,5/12/1995,12
411,,10,Arson,31.1489,-90.3086,MS,10/30/2005,,12
412,,3,Missing/Undefined,37.41014998,-83.95702998,KY,3/29/2005,,0
413,NER-20150920-003,8,Miscellaneous,33.180876,-85.489484,AL,9/20/2015,9/20/2015,16
414,,4,Debris Burning,33.3444,-90.4514,MS,11/5/2005,,16
415,,3,Miscellaneous,31.6581,-92.0675,LA,11/9/1999,,12
416,,2,Arson,30.4119,-88.4478,MS,10/4/2003,,12
417,MS0    1010-5151026005,1,Missing/Undefined,31.996263,-90.324272,MS,10/26/2010,,12
418,,4,Debris Burning,32.9903,-90.0897,MS,11/9/2001,,12
419,ROLLF,1,Arson,39.936181,-122.09345,CA,8/27/2004,8/27/2004,0
420,,0.51,Debris Burning,34.9613,-84.324,GA,5/2/1996,5/2/1996,16
421,FLAT TOP,1,Arson,35.7239,-94.5942,OK,11/28/2008,11/28/2008,15
422,,3,Miscellaneous,33.5875,-81.6375,SC,4/10/1997,,16
423,,4,Debris Burning,34.5844,-85.2578,GA,9/6/1999,,16
424,GABLE FIRE,656,Equipment Use,34.8,-102.24,TX,7/20/2011,7/20/2011,16
425,,3,Debris Burning,34.72191,-92.44093,AR,8/13/2015,8/13/2015,16
426,,1,Miscellaneous,30.10221999,-101.1058,TX,3/10/2006,,12
427,,0.8,Debris Burning,31.5161,-84.6975,GA,8/26/1998,,12
428,,8,Arson,47.43382649,-92.9445417,MN,4/24/2004,,15
429,,1,Arson,31.16457938,-89.31435082,MS,1/4/1993,1/4/1993,12
430,,2.5,Railroad,35.31251303,-112.1896473,AZ,8/8/1993,8/12/1993,15
431,HORSETHIEF,25,Equipment Use,46.4764,-108.6832,MT,11/4/2007,11/5/2007,9
432,FM 368 & HWY 25,100,Miscellaneous,33.686855,-98.74498,TX,6/22/2013,,16
433,,1,Miscellaneous,42.9155723,-71.0665388,NH,4/28/1992,,4
434,NER-20151126-003,15,Miscellaneous,33.218453,-86.302327,AL,11/26/2015,11/26/2015,16
435,,1,Lightning,28.96,-81.14,FL,8/20/1993,,12
436,ROADSIDE #109,1,Miscellaneous,37.265,-120.1880556,CA,7/3/1994,,0
437,STUMP FIRE,2,Debris Burning,35.3333,-77.5333,NC,4/23/2002,,15
438,,5,Arson,35.3567,-85.5367,TN,10/31/1999,,15
439,COON CREEK FIRE,15,Debris Burning,37.10174179,-83.29543304,KY,4/2/2013,4/3/2013,0
440,,2,Debris Burning,42.35957122,-74.0207546,NY,4/22/2007,4/22/2007,9
441,OAK,3,Equipment Use,38.886764,-123.16392,CA,10/11/2009,10/11/2009,0
442,PRESTON,2,Smoking,37.95,-120.4211111,CA,10/10/2008,,0
443,,5,Miscellaneous,33.66776,-97.00825,TX,11/24/2008,,16
444,TH1714,1,Arson,47.9825,-99.0073,ND,4/13/2004,4/13/2004,15
445,ADA STROUD RD FIRE,1,Smoking,35.36848333,-77.94196666,NC,3/20/2010,3/20/2010,15
446,,10,Arson,37.4961,-83.3867,KY,4/6/2001,,0
447,EIDSNESS,72,Debris Burning,48.198,-98.428,ND,4/15/2008,4/15/2008,15
448,,1.01,Arson,31.6865,-81.7947,GA,2/14/1996,2/14/1996,12
449,,1,Arson,34.9783,-78.9183,NC,5/22/1994,,16
450,,1,Children,43.09385093,-108.3810724,WY,5/14/2008,5/14/2008,9
451,,1.02,Miscellaneous,41.10777093,-74.06471522,NY,3/31/2006,3/31/2006,15
452,MS0    1010-6540308003,10,Missing/Undefined,34.194336,-89.932994,MS,3/8/2010,,16
453,"""BAKER, K.""              ",1,Debris Burning,40.12194444,-122.5838889,CA,6/18/1996,,14
454,,1,Lightning,31.06063,-98.36158001,TX,9/23/2006,,12
455,SWEENEY,10,Campfire,37.21778,-87.73299,KY,3/10/2012,3/11/2012,0
456,,6,Miscellaneous,33.325,-79.4875,SC,3/5/1997,,16
457,GB2 FIRE,1,Lightning,29.9604,-93.665,LA,8/18/2003,8/18/2003,12
458,,15.28,Railroad,31.45626247,-82.5208346,GA,10/25/2006,,12
459,SWR-20141213-004,1,Miscellaneous,31.078536,-88.031317,AL,12/13/2014,12/13/2014,12
460,,3,Missing/Undefined,18.360287,-67.23719,PR,2/26/2006,,12
461,140000297,3,Debris Burning,32.526862,-94.596785,TX,9/15/2014,,12
462,WARD ROAD,1.5,Miscellaneous,46.38,-120.337,WA,6/24/2007,6/24/2007,9
463,STANLEY,1,Missing/Undefined,32.7566986,-108.0360031,NM,11/18/1992,,12
464,96,1,Arson,47.9783,-99.0225,ND,4/14/2007,4/14/2007,15
465,,7,Miscellaneous,32.7125,-80.3542,SC,3/23/1997,,12
466,,1.18,Equipment Use,31.533,-84.1159,GA,5/9/1993,5/9/1993,12
467,,2,Miscellaneous,39.29277999,-75.23615001,NJ,3/16/2006,,0
468,,5,Miscellaneous,36.4517,-83.0183,TN,4/11/1997,,0
469,,6.8,Missing/Undefined,30.72657,-90.78133,LA,2/10/2015,2/10/2015,12
470,CADE,1,Debris Burning,41.81416667,-123.3583333,CA,6/11/2005,6/11/2005,15
471,,3.9,Arson,34.4644,-85.3808,GA,3/2/1999,,16
472,,8,Debris Burning,32.7625,-89.8994,MS,1/27/2001,,12
473,,10,Arson,30.69583116,-89.66407181,MS,2/25/1995,2/25/1995,12
474,SHEEP,0.6,Lightning,34.33805556,-117.7088889,CA,7/30/2011,7/31/2011,16
475,FM 730 4-15-11,1,Powerline,33.323732,-97.561696,TX,4/15/2011,,16
476,,7,Debris Burning,31.67722,-94.51861,TX,9/27/2002,,12
477,,2,Arson,33.5833,-80.3667,SC,7/6/2000,,16
478,,30,Equipment Use,32.9263,-96.15948,TX,8/6/2008,,12
479,,0.55,Debris Burning,31.515,-81.3746,GA,9/20/1997,9/20/1997,12
480,,1,Miscellaneous,33.37665999,-98.77128999,TX,7/2/2005,,16
481,13-0000357,1,Debris Burning,32.473656,-94.586494,TX,9/12/2013,,12
482,THUMB,1,Lightning,35.06555556,-112.0052778,AZ,5/24/2001,5/24/2001,15
483,,5,Missing/Undefined,17.989458,-66.518951,PR,4/30/2011,,12
484,,4,Arson,31.1113405,-89.59378043,MS,10/4/1992,10/4/1992,12
485,,20,Railroad,28.65,-81.52,FL,5/19/1993,,12
486,HOPE RD FIRE,3.8,Lightning,34.383335,-80.966667,SC,7/6/2011,7/6/2011,16
487,GW1BLKFOOT,5,Smoking,48.6667,-112.4176,MT,5/4/1992,5/4/1992,16
488,,4.93,Campfire,31.99226755,-83.44929961,GA,3/11/2006,,12
489,FY2011-UPSON-070,2.45,Debris Burning,32.84417763,-84.40365152,GA,4/2/2011,4/2/2011,12
490,,31,Arson,33.57438001,-91.66145997,AR,1/31/2006,,16
491,,1.1,Debris Burning,32.6639,-82.5606,GA,12/15/1999,,12
492,,2,Missing/Undefined,33.15833333,-80.12083333,SC,8/26/1993,8/26/1993,16
493,,1,Debris Burning,35.0374,-81.37038,SC,3/27/2008,,15
494,ZURFLUH GRASS FIRE,1.68,Debris Burning,44.69583,-122.72389,OR,8/31/2014,8/31/2014,15
495,,6.2,Debris Burning,34.268829,-80.796585,SC,3/17/2012,3/17/2012,16
496,,8,Arson,42.120559,-77.921957,NY,4/12/2006,,9
497,,4,Arson,34.1075,-85.6925,AL,11/11/2001,,16
498,,2.3,Debris Burning,36.00011999,-79.25434999,NC,2/15/2006,,0
499,WINDY,10,Arson,30.06666667,-84.61666667,FL,3/12/2005,3/12/2005,12
500,BEN LILLY,0.7,Lightning,32.88416667,-108.2183333,NM,7/8/2002,7/8/2002,12
501,FY2011-GLYNN-044,2.2,Lightning,31.27108084,-81.46903512,GA,6/13/2011,6/14/2011,12
502,,1,Arson,29.16778,-82.58111,FL,9/30/2006,,12
503,CR 1816,1,Miscellaneous,31.86336485,-97.38262044,TX,6/23/2010,,12
504,FY2012-STEPHENS-013,0.75,Debris Burning,34.51570968,-83.35523917,GA,4/30/2012,4/30/2012,16
505,BOULDER DRIVE,5,Miscellaneous,45.66111111,-120.9672222,WA,4/26/2013,4/26/2013,15
506,,3,Debris Burning,34.26686,-85.747852,AL,3/8/2010,,16
507,,9,Arson,33.798132,-87.29437,AL,3/14/2004,3/14/2004,16
508,MM 141,1,Missing/Undefined,40.62478,-118.22181,NV,7/28/2014,7/29/2014,15
509,SURVEY,1,Miscellaneous,44.29277778,-111.2758333,ID,9/25/2000,9/26/2000,15
510,,12,Debris Burning,33.08247,-85.86102,AL,5/9/1996,,16
511,,2,Miscellaneous,40.57239532,-101.9798584,NE,6/26/2009,,15
512,,4.5,Debris Burning,32.6807,-81.6465,GA,9/17/1996,9/17/1996,12
513,,2,Debris Burning,30.726895,-88.352533,AL,9/28/2006,9/28/2006,12
514,,1,Children,30.30944,-82.14166,FL,3/30/2007,,12
515,,200,Missing/Undefined,39.65792885,-107.042258,CO,5/9/2004,,0
516,,1,Arson,31.121967,-88.236054,AL,1/14/2006,1/14/2006,12
517,,1,Debris Burning,35.44,-79.55666,NC,3/10/2009,,15
518,,12,Arson,30.91875,-93.61875,TX,10/24/1999,,12
519,,2,Debris Burning,38.73519239,-81.56167083,WV,3/19/2010,,0
520,,18,Arson,33.23,-90.1247,MS,3/24/2007,,16
521,,2,Missing/Undefined,18.054182,-66.965096,PR,3/11/2003,,12
522,,1.5,Lightning,29.83667,-85.20165997,FL,6/10/2007,,12
523,,3,Debris Burning,30.68542,-95.52708,TX,2/11/1996,,12
524,,1,Debris Burning,33.009374,-85.826621,AL,3/17/2006,3/17/2006,16
525,DOOLEN'S RIDGE,29,Arson,35.0192,-96.6255,OK,3/27/2013,3/28/2013,15
526,,35,Debris Burning,30.65509,-87.65701,AL,12/14/1995,,12
527,,7,Children,30.12,-81.79,FL,4/11/2000,,12
528,109,5,Debris Burning,38.79,-95.83,KS,4/8/2015,4/8/2015,0
529,NWR-20120305-001,4,Miscellaneous,33.264126,-87.72513,AL,3/5/2012,3/5/2012,16
530,,6.5,Debris Burning,32.7031,-86.1369,AL,1/14/1999,,12
531,BROKEN AXLE FIRE,42,Missing/Undefined,34.98655,-77.31756667,NC,6/10/2011,6/10/2011,16
532,,38,Arson,32.369469,-85.858073,AL,4/16/2006,4/16/2006,12
533,BELMONT,20,Debris Burning,36.75,-119.52,CA,9/9/2008,,0
534,I-5 MP 58,2.1,Equipment Use,42.4625,-123.31694,OR,8/11/2008,8/16/2008,9
535,BENNY'S BEST,3,Arson,35.835,-82.605,NC,2/26/1998,,15
536,,0.88,Miscellaneous,41.49352744,-74.01831461,NY,3/30/2008,3/30/2008,15
537,,5,Debris Burning,32.4592,-87.7714,AL,9/18/2000,,12
538,RL007,1,Arson,47.8686,-95.0864,MN,3/22/2003,3/22/2003,15
539,121675-05161-03152015-1400,300,Miscellaneous,38.7425,-93.93444444,MO,3/15/2015,3/15/2015,0
540,,1,Lightning,27.4792,-80.7525,FL,4/24/2001,,12
541,,78,Railroad,28.84,-81.11,FL,6/29/1998,,12
542,JOHN VANN,3,Arson,35.7242,-94.5592,OK,11/27/2012,11/27/2012,15
543,EGGERS,1.19,Lightning,44.345,-115.7677778,ID,7/16/2013,7/23/2013,15
544,,5,Arson,36.50423471,-93.73689153,MO,3/23/1995,,0
545,FY2015-BALDWIN-004,1,Debris Burning,33.03691667,-83.31219444,GA,10/26/2014,10/26/2014,16
546,,1,Miscellaneous,46.350745,-94.185656,MN,5/12/1996,,9
547,VOLT CIRCLE,3,Equipment Use,35.74901666,-81.03288333,NC,3/6/2010,3/6/2010,15
548,,34,Lightning,34.2471,-93.54496,AR,7/31/2011,7/31/2011,16
549,OLD 70,2,Debris Burning,34.825,-76.87333333,NC,4/5/2000,4/5/2000,16
550,,50,Debris Burning,30.69089,-98.25466,TX,1/29/2008,,12
551,,3.21,Arson,31.81618022,-81.23983704,GA,3/30/2007,,12
552,RIVER,5,Debris Burning,26.49373,-98.8915,TX,8/6/2003,8/6/2003,12
553,,1.65,Equipment Use,34.3445,-85.462,GA,12/27/1994,12/27/1994,16
554,GRASS 2012-9,10,Lightning,33.845559,-102.599688,TX,7/21/2012,,16
555,,1,Debris Burning,31.6769881,-89.8169897,MS,10/9/1993,10/9/1993,12
556,0412111 GRASS FIRE,1,Debris Burning,32.3038501,-95.7708786,TX,4/12/2011,,12
557,,4,Arson,31.5,-92.35,LA,10/2/1992,10/2/1992,12
558,FY2002-BROOKS-057,2.35,Debris Burning,30.6758,-83.6773,GA,1/27/2002,1/27/2002,12
559,,1,Miscellaneous,46.35642,-122.65975,WA,9/3/1992,,9
560,,2,Debris Burning,32.85221997,-94.60610999,TX,10/2/2003,,12
561,,0.85,Debris Burning,32.0128,-83.6124,GA,1/11/1996,1/11/1996,12
562,PG&E #30,4,Equipment Use,37.03111111,-119.4288889,CA,8/2/1995,,0
563,,3,Missing/Undefined,30.62699,-92.91934,LA,7/4/2009,,12
564,CEDAR GAP,33,Arson,36.27722222,-82.135,TN,9/19/2005,9/24/2005,0
565,,8,Smoking,32.62693511,-89.99720688,MS,7/2/1994,7/2/1994,12
566,LIVINGSTON - 226,10,Debris Burning,31.18938333,-95.61306667,TX,4/9/2011,4/9/2011,12
567,,2,Equipment Use,29.24644,-99.74059,TX,2/28/2008,,12
568,,64.3,Missing/Undefined,30.60932,-93.44058,LA,2/12/2009,,12
569,,2,Debris Burning,34.25915,-79.03584,SC,6/9/2008,,16
570,,7,Debris Burning,34.5833,-83.1333,SC,2/6/2000,,16
571,,1.5,Miscellaneous,48.50056,-117.27019,WA,9/25/1999,,15
572,,1.1,Debris Burning,33.65,-79.8,SC,11/11/2001,,16
573,,0.8,Debris Burning,36.40417001,-79.03412001,NC,3/11/2006,,0
574,,1.2,Children,32.51746278,-83.65395442,GA,12/4/2007,,12
575,,6,Missing/Undefined,33.525,-79.325,SC,2/27/1995,2/28/1995,16
576,,60,Debris Burning,32.08419,-85.112963,AL,3/27/2004,3/27/2004,12
577,DOUGHERTY RD / BOLLINGER,1,Missing/Undefined,37.749576,-121.91901,CA,6/25/2012,,0
578,900 CR 147,1,Debris Burning,31.72820457,-99.12827299,TX,10/25/2009,,12
579,,30,Debris Burning,34.161987,-87.31201,AL,1/22/2003,1/22/2003,16
580,GILBERT WOODS,145,Lightning,29.99778,-94.36723002,TX,7/1/2005,,12
581,,1.65,Campfire,43.72460001,-89.19803116,WI,4/1/2005,,9
582,,4,Miscellaneous,41.81875574,-74.41334666,NY,5/15/2007,5/15/2007,15
583,,2,Miscellaneous,41.32919221,-74.1880388,NY,8/9/2010,,15
584,,1.5,Campfire,31.04664,-87.86092,AL,2/17/1996,,12
585,,7,Debris Burning,34.46472,-82.59054997,SC,2/18/2005,,16
586,RANCHO SAN CARLOS #2,1,Equipment Use,36.45388888,-121.8111111,CA,10/12/1992,,0
587,,1.5,Debris Burning,41.89322313,-74.11896046,NY,3/17/2006,3/17/2006,15
588,"CANTON AND 25TH, S.",1,Miscellaneous,26.2738496,-98.1519837,TX,1/9/2011,,12
589,OTA 14,12.1,Equipment Use,43.14277,-116.07345,ID,6/14/2013,6/14/2013,9
590,,2,Debris Burning,37.0197,-85.2303,KY,2/24/2001,,0
591,,9,Debris Burning,34.6317,-79.2783,NC,3/17/1994,,16
592,,7,Debris Burning,35.265,-88.19434,TN,3/25/2008,,15
593,,3,Missing/Undefined,18.332642,-67.018456,PR,2/7/2007,,12
594,,0.53,Debris Burning,30.95962029,-84.00438554,GA,4/2/2006,,12
595,,25,Children,31.92045542,-110.9677484,AZ,11/29/1992,11/30/1992,12
596,,6,Debris Burning,32.61886002,-95.16983,TX,2/8/2006,,12
597,NAVAJO 1,1,Miscellaneous,35.25564,-109.02519,NM,5/7/2009,5/7/2009,15
598,MS0    0808-4550210010,25,Missing/Undefined,30.716628,-89.456707,MS,2/10/2008,,12
599,44,30,Debris Burning,39.15,-95.1,KS,3/8/2015,3/8/2015,0
600,LEANDRO,1.5,Lightning,36.89429998,-105.1728,NM,6/29/2001,,0
601,TERRY VAUGHN,1,Debris Burning,31.99,-95.72,TX,5/30/2009,,12
602,,4,Arson,37.0502316,-90.28719179,MO,3/25/1995,,0
603,SECO,5,Miscellaneous,36.23638889,-121.4586111,CA,10/5/1995,10/5/1995,0
604,CROCKER 2,4,Missing/Undefined,35.4125,-119.7908,CA,6/27/2011,6/27/2011,15
605,,2,Arson,30.8883,-87.7764,AL,6/30/1998,,12
606,,1,Arson,34.51807952,-88.48278853,MS,11/9/1999,11/9/1999,16
607,,13.5,Debris Burning,33.4356,-81.7403,SC,3/8/2002,,16
608,BAR,15,Lightning,39.49527778,-121.1258333,CA,5/4/2013,5/7/2013,0
609,,1,Debris Burning,34,-82.1167,SC,4/22/2001,,16
610,WC 3-04-1,2,Miscellaneous,29.86305556,-93.45638889,LA,12/10/2003,12/10/2003,12
611,SHELLEY LANE FIRE,27,Debris Burning,29.82860999,-97.89777998,TX,1/30/2006,,12
612,,0.75,Arson,44.760028,-68.827528,ME,2/20/2006,2/20/2006,15
613,,65,Campfire,34.35624487,-89.74125852,MS,2/25/1995,2/25/1995,16
614,CAL-PAC 17,4,Arson,41.0332,-123.6512,CA,10/26/1998,10/26/1998,15
615,,1,Missing/Undefined,18.118147,-67.012459,PR,2/15/2010,,12
616,,4.03,Debris Burning,34.6354,-83.7002,GA,3/5/1994,3/5/1994,16
617,,3,Arson,32.1972,-91.7411,LA,9/1/2000,,12
618,,1,Debris Burning,35.3117,-82.6183,NC,4/27/1994,,15
619,,10,Debris Burning,32.6306,-80.7819,SC,5/5/2001,,12
620,,2.5,Miscellaneous,40.82240154,-72.975659,NY,4/20/2006,4/20/2006,15
621,5.92E+12,2,Debris Burning,30.6826327,-88.57432712,MS,10/31/2014,10/31/2014,12
622,,2,Arson,39.3375,-75.06667,NJ,4/28/1998,,0
623,,1,Miscellaneous,34.275,-80.3208,SC,3/27/1997,,16
624,RL385,1,Miscellaneous,47.9733,-95.2519,MN,4/22/2000,4/22/2000,15
625,FY2014-LAMAR-007,4,Arson,33.12555833,-84.19145,GA,12/1/2013,12/1/2013,16
626,1019,1,Miscellaneous,39.29333,-88.368889,IL,3/23/2010,3/23/2010,0
627,DAILY,2,Lightning,47.25583,-107.15017,MT,5/28/2014,5/28/2014,15
628,,20,Equipment Use,27.04,-82.25,FL,6/6/1997,,12
629,ESCAPE08,1.5,Debris Burning,41.83333333,-121.5,CA,5/17/2000,,15
630,LIMPY,0.8,Children,45.5275,-106.9812,MT,3/20/1995,3/20/1995,15
631,,2,Debris Burning,35.39111,-82.39988,NC,11/13/2005,,15
632,CARVER CEMETERY,6,Campfire,38.4443,-83.2043,KY,3/22/2015,3/22/2015,0
633,WILLOW CREEK,1600,Lightning,46.6617,-108.5317,MT,7/29/2006,7/29/2006,15
634,,4.9,Arson,33.4354,-83.3383,GA,7/30/1993,7/30/1993,16
635,,3,Missing/Undefined,44,-70.25,ME,5/2/1999,5/2/1999,9
636,FOURMILE,18,Lightning,41.6908,-116.4258,NV,8/16/2012,8/17/2012,15
637,PRESTON GIVENS,2,Powerline,33.572763,-100.844193,TX,1/27/2015,,16
638,,1,Debris Burning,42.489253,-95.668652,IA,5/16/2013,,9
639,,1,Debris Burning,31.94375,-95.34375,TX,9/5/1993,,12
640,WILSON,160,Debris Burning,47.34027778,-114.7466667,MT,5/23/2001,6/11/2001,15
641,MILE MARKER FIVE 5,1,Miscellaneous,39.44166667,-82.28555556,OH,3/25/2008,3/25/2008,0
642,OLD HWY 27,1,Arson,36.86638889,-84.49083333,KY,4/6/2004,4/7/2004,0
643,,1,Miscellaneous,33.63432,-81.31126,SC,11/4/2007,,16
644,FY2002-DOOLY-024,12.1,Debris Burning,32.2014,-83.7933,GA,1/19/2002,1/19/2002,12
645,,54,Missing/Undefined,37.42258267,-113.9649458,UT,8/16/2004,,0
646,CHRISTOPHER,3,Lightning,34.2722222,-111.035556,AZ,9/2/2010,9/5/2010,16
647,PGE #2,1.5,Miscellaneous,36.05823,-119.49154,CA,8/29/2005,8/29/2005,0
648,CON6029750,20,Miscellaneous,35.3947,-92.8079,AR,2/12/2014,2/12/2014,15
649,,2,Debris Burning,34.48,-80.04195001,SC,12/22/2003,,16
650,,400,Lightning,44.72620002,-97.82559997,SD,7/16/2006,,15
651,,9,Debris Burning,44.518133,-92.387214,MN,4/14/1998,,15
652,SANDER'S,959,Debris Burning,36.80138889,-84.23555556,KY,10/30/2000,11/8/2000,0
653,LEVEE RD,1,Miscellaneous,32.7809,-114.6902,CA,7/13/1999,7/13/1999,12
654,KENSINGTON,1500,Debris Burning,39.83333333,-98.83333333,KS,10/27/1999,10/28/1999,0
